Chromosome	Start	End	Gene	Strand	Gene.id	Gene.Type	Gene.Status	entrez_id
ENSG00000180739.12	19	10623623	10628607	S1PR5	-	ENSG00000180739.12	protein_coding	KNOWN	53637
ENSG00000130734.5	19	10654571	10663760	ATG4D	+	ENSG00000130734.5	protein_coding	KNOWN	84971
ENSG00000129347.15	19	10664095	10676713	KRI1	-	ENSG00000129347.15	protein_coding	KNOWN	65095
ENSG00000129355.6	19	10677138	10679735	CDKN2D	-	ENSG00000129355.6	protein_coding	KNOWN	1032
ENSG00000129354.7	19	10683347	10697991	AP1M2	-	ENSG00000129354.7	protein_coding	KNOWN	10053
ENSG00000129353.10	19	10713133	10755235	SLC44A2	+	ENSG00000129353.10	protein_coding	KNOWN	57153
ENSG00000129351.13	19	10764937	10803093	ILF3	+	ENSG00000129351.13	protein_coding	KNOWN	3609
ENSG00000213339.4	19	10812127	10824113	QTRT1	+	ENSG00000213339.4	protein_coding	KNOWN	81890
ENSG00000079805.12	19	10828755	10944164	DNM2	+	ENSG00000079805.12	protein_coding	KNOWN	1785
ENSG00000099203.2	19	10943114	10946994	TMED1	-	ENSG00000099203.2	protein_coding	KNOWN	11018
ENSG00000214212.4	19	10947251	10980466	C19orf38	+	ENSG00000214212.4	protein_coding	KNOWN	255809
ENSG00000142453.7	19	10982189	11033443	CARM1	+	ENSG00000142453.7	protein_coding	KNOWN	10498
ENSG00000130733.6	19	11033454	11039357	YIPF2	-	ENSG00000130733.6	protein_coding	KNOWN	78992
ENSG00000142444.6	19	11039409	11044211	C19orf52	+	ENSG00000142444.6	protein_coding	KNOWN	90580
ENSG00000127616.13	19	11071598	11176071	SMARCA4	+	ENSG00000127616.13	protein_coding	KNOWN	6597
ENSG00000130164.7	19	11200038	11244492	LDLR	+	ENSG00000130164.7	protein_coding	KNOWN	3949
ENSG00000161888.7	19	11247988	11266484	SPC24	-	ENSG00000161888.7	protein_coding	KNOWN	147841
ENSG00000197256.6	19	11274943	11308243	KANK2	-	ENSG00000197256.6	protein_coding	KNOWN	25959
ENSG00000130158.9	19	11309971	11373128	DOCK6	-	ENSG00000130158.9	protein_coding	KNOWN	57572
ENSG00000130173.9	19	11348234	11352619	C19orf80	+	ENSG00000130173.9	protein_coding	KNOWN	55908
ENSG00000130167.9	19	11406824	11437672	TSPAN16	+	ENSG00000130167.9	protein_coding	KNOWN	26526
ENSG00000105514.3	19	11432722	11450344	RAB3D	-	ENSG00000105514.3	protein_coding	KNOWN	9545
ENSG00000105518.9	19	11453452	11457158	TMEM205	-	ENSG00000105518.9	protein_coding	KNOWN	374882
ENSG00000183401.7	19	11455360	11465620	CCDC159	+	ENSG00000183401.7	protein_coding	KNOWN	126075
ENSG00000105520.6	19	11466062	11476374	DKFZP761J1410	+	ENSG00000105520.6	protein_coding	NOVEL	64748
ENSG00000173928.2	19	11486189	11487627	SWSAP1	+	ENSG00000173928.2	protein_coding	KNOWN	126074
ENSG00000187266.9	19	11488236	11494988	EPOR	-	ENSG00000187266.9	protein_coding	KNOWN	2057
ENSG00000205517.8	19	11495017	11530018	RGL3	-	ENSG00000205517.8	protein_coding	KNOWN	57139
ENSG00000198003.7	19	11531272	11546560	CCDC151	-	ENSG00000198003.7	protein_coding	KNOWN	115948
ENSG00000130175.5	19	11546109	11561783	PRKCSH	+	ENSG00000130175.5	protein_coding	KNOWN	5589
ENSG00000196361.5	19	11562141	11591861	ELAVL3	-	ENSG00000196361.5	protein_coding	KNOWN	1995
ENSG00000161914.5	19	11594242	11616730	ZNF653	-	ENSG00000161914.5	protein_coding	KNOWN	115950
ENSG00000130159.9	19	11616739	11639989	ECSIT	-	ENSG00000130159.9	protein_coding	KNOWN	51295
ENSG00000130176.3	19	11649532	11661138	CNN1	+	ENSG00000130176.3	protein_coding	KNOWN	1264
ENSG00000130165.6	19	11661962	11670051	ELOF1	-	ENSG00000130165.6	protein_coding	KNOWN	84337
ENSG00000198551.5	19	11670189	11729950	ZNF627	+	ENSG00000198551.5	protein_coding	KNOWN	199692
ENSG00000102575.6	19	11685475	11689823	ACP5	-	ENSG00000102575.6	protein_coding	KNOWN	54
ENSG00000197933.8	19	11832080	11849824	ZNF823	-	ENSG00000197933.8	protein_coding	KNOWN	55552
ENSG00000197044.6	19	11877907	11894893	ZNF441	+	ENSG00000197044.6	protein_coding	KNOWN	126068
ENSG00000177599.8	19	11909414	11920437	ZNF491	+	ENSG00000177599.8	protein_coding	KNOWN	126069
ENSG00000171295.8	19	11925099	11946016	ZNF440	+	ENSG00000171295.8	protein_coding	KNOWN	126070
ENSG00000171291.4	19	11959576	11994565	ZNF439	+	ENSG00000171291.4	protein_coding	KNOWN	90594
ENSG00000198429.5	19	11998599	12025144	ZNF69	+	ENSG00000198429.5	protein_coding	KNOWN	7620
ENSG00000196757.3	19	12035883	12061588	ZNF700	+	ENSG00000196757.3	protein_coding	KNOWN	90592
ENSG00000197054.7	19	12075852	12091196	ZNF763	+	ENSG00000197054.7	protein_coding	KNOWN	284390
ENSG00000197647.7	19	12125547	12146368	ZNF433	-	ENSG00000197647.7	protein_coding	KNOWN	163059
ENSG00000257446.2	19	12154620	12167127	ZNF878	-	ENSG00000257446.2	protein_coding	KNOWN	729747
ENSG00000223547.5	19	12175514	12192380	ZNF844	+	ENSG00000223547.5	protein_coding	KNOWN	284391
ENSG00000214189.4	19	12204651	12246742	ZNF788	+	ENSG00000214189.4	protein_coding	KNOWN	388507
ENSG00000132010.11	19	12203658	12251222	ZNF20	-	ENSG00000132010.11	protein_coding	KNOWN	7568
ENSG00000257591.1	19	12255705	12267544	ZNF625	-	ENSG00000257591.1	protein_coding	KNOWN	90589
ENSG00000196646.7	19	12273879	12300064	ZNF136	+	ENSG00000196646.7	protein_coding	KNOWN	7695
ENSG00000197857.9	19	12335501	12405702	ZNF44	-	ENSG00000197857.9	protein_coding	KNOWN	51710
ENSG00000188868.9	19	12428291	12444534	ZNF563	-	ENSG00000188868.9	protein_coding	KNOWN	147837
ENSG00000198342.5	19	12460185	12476719	ZNF442	-	ENSG00000198342.5	protein_coding	KNOWN	79973
ENSG00000196466.6	19	12500830	12512085	ZNF799	-	ENSG00000196466.6	protein_coding	KNOWN	90576
ENSG00000180855.11	19	12540521	12551926	ZNF443	-	ENSG00000180855.11	protein_coding	KNOWN	10224
ENSG00000242852.2	19	12571998	12624668	ZNF709	-	ENSG00000242852.2	protein_coding	KNOWN	163051
ENSG00000249709.3	19	12636184	12662356	ZNF564	-	ENSG00000249709.3	protein_coding	KNOWN	163050
ENSG00000188033.5	19	12688775	12750912	ZNF490	-	ENSG00000188033.5	protein_coding	KNOWN	57474
ENSG00000173875.9	19	12721732	12742735	ZNF791	+	ENSG00000173875.9	protein_coding	KNOWN	163049
ENSG00000104774.8	19	12757327	12777556	MAN2B1	-	ENSG00000104774.8	protein_coding	KNOWN	4125
ENSG00000123154.7	19	12777614	12786530	WDR83	+	ENSG00000123154.7	protein_coding	KNOWN	84292
ENSG00000105583.5	19	12778885	12782170	WDR83OS	-	ENSG00000105583.5	protein_coding	KNOWN	51398
ENSG00000095059.11	19	12786647	12792716	DHPS	-	ENSG00000095059.11	protein_coding	KNOWN	1725
ENSG00000132004.8	19	12798867	12807457	FBXW9	-	ENSG00000132004.8	protein_coding	KNOWN	84261
ENSG00000105576.11	19	12810008	12834825	TNPO2	-	ENSG00000105576.11	protein_coding	KNOWN	30000
ENSG00000123144.6	19	12841454	12845589	C19orf43	-	ENSG00000123144.6	protein_coding	KNOWN	79002
ENSG00000198356.7	19	12847953	12859137	ASNA1	+	ENSG00000198356.7	protein_coding	KNOWN	439
ENSG00000039987.2	19	12862516	12869272	BEST2	+	ENSG00000039987.2	protein_coding	KNOWN	54831
ENSG00000095066.7	19	12873817	12983554	HOOK2	-	ENSG00000095066.7	protein_coding	KNOWN	29911
ENSG00000171223.4	19	12902310	12904124	JUNB	+	ENSG00000171223.4	protein_coding	KNOWN	3726
ENSG00000167815.7	19	12907634	12912694	PRDX2	-	ENSG00000167815.7	protein_coding	KNOWN	7001
ENSG00000104889.4	19	12917394	12924451	RNASEH2A	+	ENSG00000104889.4	protein_coding	KNOWN	10535
ENSG00000132026.9	19	12936292	12946242	RTBDN	-	ENSG00000132026.9	protein_coding	KNOWN	83546
ENSG00000105613.5	19	12944765	12985765	MAST1	+	ENSG00000105613.5	protein_coding	KNOWN	22983
ENSG00000105612.4	19	12986025	12992282	DNASE2	-	ENSG00000105612.4	protein_coding	KNOWN	1777
ENSG00000105610.4	19	12995237	12997995	KLF1	-	ENSG00000105610.4	protein_coding	KNOWN	10661
ENSG00000105607.8	19	13001840	13025021	GCDH	+	ENSG00000105607.8	protein_coding	KNOWN	2639
ENSG00000161860.7	19	13009600	13030090	SYCE2	-	ENSG00000161860.7	protein_coding	KNOWN	256126
ENSG00000179115.6	19	13033293	13044851	FARSA	-	ENSG00000179115.6	protein_coding	KNOWN	2193
ENSG00000179218.9	19	13049421	13055303	CALR	+	ENSG00000179218.9	protein_coding	KNOWN	811
ENSG00000179262.5	19	13056669	13064456	RAD23A	+	ENSG00000179262.5	protein_coding	KNOWN	5886
ENSG00000179271.1	19	13064972	13068050	GADD45GIP1	-	ENSG00000179271.1	protein_coding	KNOWN	90480
ENSG00000179284.4	19	13075973	13085567	DAND5	+	ENSG00000179284.4	protein_coding	KNOWN	199699
ENSG00000008441.12	19	13106422	13209610	NFIX	+	ENSG00000008441.12	protein_coding	KNOWN	4784
ENSG00000104903.4	19	13209847	13213975	LYL1	-	ENSG00000104903.4	protein_coding	KNOWN	4066
ENSG00000104907.8	19	13215716	13228381	TRMT1	-	ENSG00000104907.8	protein_coding	KNOWN	55621
ENSG00000160877.5	19	13228917	13251834	NACC1	+	ENSG00000160877.5	protein_coding	KNOWN	112939
ENSG00000104915.10	19	13254872	13261197	STX10	-	ENSG00000104915.10	protein_coding	KNOWN	8677
ENSG00000160888.6	19	13261229	13265722	IER2	+	ENSG00000160888.6	protein_coding	KNOWN	9592
ENSG00000141837.14	19	13317256	13734804	CACNA1A	-	ENSG00000141837.14	protein_coding	KNOWN	773
ENSG00000104957.9	19	13842574	13874110	CCDC130	+	ENSG00000104957.9	protein_coding	KNOWN	81576
ENSG00000037757.9	19	13875346	13884981	MRI1	+	ENSG00000037757.9	protein_coding	KNOWN	84245
ENSG00000104979.4	19	13885097	13889276	C19orf53	+	ENSG00000104979.4	protein_coding	KNOWN	28974
ENSG00000132003.5	19	13906274	13943044	ZSWIM4	+	ENSG00000132003.5	protein_coding	KNOWN	65249
ENSG00000187556.6	19	13972877	13991571	NANOS3	+	ENSG00000187556.6	protein_coding	KNOWN	342977
ENSG00000132016.7	19	13993161	14017013	C19orf57	-	ENSG00000132016.7	protein_coding	KNOWN	79173
ENSG00000132024.13	19	14017266	14041692	CC2D1A	+	ENSG00000132024.13	protein_coding	KNOWN	54862
ENSG00000132000.7	19	14042000	14064204	PODNL1	-	ENSG00000132000.7	protein_coding	KNOWN	79883
ENSG00000132017.6	19	14063304	14072254	DCAF15	+	ENSG00000132017.6	protein_coding	KNOWN	90379
ENSG00000132005.4	19	14072350	14117851	RFX1	-	ENSG00000132005.4	protein_coding	KNOWN	5989
ENSG00000171136.6	19	14138960	14141666	RLN3	+	ENSG00000171136.6	protein_coding	KNOWN	117579
ENSG00000104998.2	19	14142560	14163743	IL27RA	+	ENSG00000104998.2	protein_coding	KNOWN	9466
ENSG00000187867.4	19	14164177	14169971	PALM3	-	ENSG00000187867.4	protein_coding	KNOWN	342979
ENSG00000141854.3	19	14183348	14185874	hsa-mir-1199	+	ENSG00000141854.3	protein_coding	NOVEL	113230
ENSG00000188032.5	19	14192431	14196687	C19orf67	-	ENSG00000188032.5	protein_coding	KNOWN	646457
ENSG00000141858.7	19	14198652	14201848	SAMD1	-	ENSG00000141858.7	protein_coding	KNOWN	90378
ENSG00000072062.9	19	14202500	14228896	PRKACA	-	ENSG00000072062.9	protein_coding	KNOWN	5566
ENSG00000105011.4	19	14230350	14247768	ASF1B	-	ENSG00000105011.4	protein_coding	KNOWN	55723
ENSG00000072071.12	19	14260750	14316999	LPHN1	-	ENSG00000072071.12	protein_coding	KNOWN	22859
ENSG00000123146.15	19	14491313	14519537	CD97	+	ENSG00000123146.15	protein_coding	KNOWN	976
ENSG00000123136.10	19	14519631	14530179	DDX39A	-	ENSG00000123136.10	protein_coding	KNOWN	10212
ENSG00000123143.8	19	14543865	14582678	PKN1	+	ENSG00000123143.8	protein_coding	KNOWN	5585
ENSG00000160951.3	19	14583278	14586174	PTGER1	-	ENSG00000160951.3	protein_coding	KNOWN	5731
ENSG00000123159.11	19	14588572	14606944	GIPC1	-	ENSG00000123159.11	protein_coding	KNOWN	10755
ENSG00000132002.3	19	14625582	14640582	DNAJB1	-	ENSG00000132002.3	protein_coding	KNOWN	3337
ENSG00000099797.7	19	14644745	14676792	TECR	+	ENSG00000099797.7	protein_coding	KNOWN	9524
ENSG00000099795.2	19	14676890	14682874	NDUFB7	-	ENSG00000099795.2	protein_coding	KNOWN	4713
ENSG00000187912.7	19	14693896	14721969	CLEC17A	+	ENSG00000187912.7	protein_coding	KNOWN	388512
ENSG00000131355.10	19	14729929	14800839	EMR3	-	ENSG00000131355.10	protein_coding	KNOWN	84658
ENSG00000160961.7	19	14800711	14843204	ZNF333	+	ENSG00000160961.7	protein_coding	KNOWN	84449
ENSG00000127507.13	19	14844559	14889353	EMR2	-	ENSG00000127507.13	protein_coding	KNOWN	30817
ENSG00000188269.4	19	14911343	14946188	OR7A5	-	ENSG00000188269.4	protein_coding	KNOWN	26659
ENSG00000127530.2	19	14909958	14911023	OR7C1	-	ENSG00000127530.2	protein_coding	KNOWN	26664
ENSG00000127515.1	19	14951760	14952689	OR7A10	-	ENSG00000127515.1	protein_coding	KNOWN	390892
ENSG00000185385.2	19	14991138	14992264	OR7A17	-	ENSG00000185385.2	protein_coding	KNOWN	26333
ENSG00000127529.7	19	15052301	15053260	OR7C2	+	ENSG00000127529.7	protein_coding	KNOWN	26658
ENSG00000105143.8	19	15060846	15121455	SLC1A6	-	ENSG00000105143.8	protein_coding	KNOWN	6511
ENSG00000160994.3	19	15121556	15134081	CCDC105	+	ENSG00000160994.3	protein_coding	KNOWN	126402
ENSG00000105141.4	19	15160195	15169104	CASP14	+	ENSG00000105141.4	protein_coding	KNOWN	23581
ENSG00000094661.2	19	15197791	15199032	OR1I1	+	ENSG00000094661.2	protein_coding	KNOWN	126370
ENSG00000105137.8	19	15218214	15225797	SYDE1	+	ENSG00000105137.8	protein_coding	KNOWN	85360
ENSG00000105135.11	19	15225800	15236596	ILVBL	-	ENSG00000105135.11	protein_coding	KNOWN	10994
ENSG00000074181.4	19	15270444	15311792	NOTCH3	-	ENSG00000074181.4	protein_coding	KNOWN	4854
ENSG00000105131.3	19	15337730	15344246	EPHX3	-	ENSG00000105131.3	protein_coding	KNOWN	79852
ENSG00000141867.13	19	15347647	15443356	BRD4	-	ENSG00000141867.13	protein_coding	KNOWN	23476
ENSG00000105127.4	19	15464196	15490609	AKAP8	-	ENSG00000105127.4	protein_coding	KNOWN	10270
ENSG00000011243.13	19	15490859	15529952	AKAP8L	-	ENSG00000011243.13	protein_coding	KNOWN	26993
ENSG00000011451.13	19	15532319	15560762	WIZ	-	ENSG00000011451.13	protein_coding	KNOWN	58525
ENSG00000105122.8	19	15562435	15575382	RASAL3	-	ENSG00000105122.8	protein_coding	KNOWN	64926
ENSG00000161031.8	19	15579456	15609767	PGLYRP2	-	ENSG00000161031.8	protein_coding	KNOWN	114770
ENSG00000171954.8	19	15619304	15663128	CYP4F22	+	ENSG00000171954.8	protein_coding	KNOWN	126410
ENSG00000186529.10	19	15751707	15773635	CYP4F3	+	ENSG00000186529.10	protein_coding	KNOWN	4051
ENSG00000186204.10	19	15783567	15807984	CYP4F12	+	ENSG00000186204.10	protein_coding	KNOWN	66002
ENSG00000171942.3	19	15838834	15839862	OR10H2	+	ENSG00000171942.3	protein_coding	KNOWN	26538
ENSG00000171936.1	19	15852203	15853153	OR10H3	+	ENSG00000171936.1	protein_coding	KNOWN	26532
ENSG00000172519.8	19	15904761	15905892	OR10H5	+	ENSG00000172519.8	protein_coding	KNOWN	284433
ENSG00000186723.2	19	15917817	15918936	OR10H1	-	ENSG00000186723.2	protein_coding	KNOWN	26539
ENSG00000186115.8	19	15988833	16008930	CYP4F2	-	ENSG00000186115.8	protein_coding	KNOWN	8529
ENSG00000171903.12	19	16023177	16045677	CYP4F11	-	ENSG00000171903.12	protein_coding	KNOWN	57834
ENSG00000176231.1	19	16059818	16060768	OR10H4	+	ENSG00000176231.1	protein_coding	KNOWN	126541
ENSG00000167460.10	19	16177831	16213813	TPM4	+	ENSG00000167460.10	protein_coding	KNOWN	7171
ENSG00000167461.7	19	16222439	16244837	RAB8A	+	ENSG00000167461.7	protein_coding	KNOWN	4218
ENSG00000196684.8	19	16245045	16269386	HSH2D	+	ENSG00000196684.8	protein_coding	KNOWN	84941
ENSG00000141977.5	19	16272179	16284336	CIB3	-	ENSG00000141977.5	protein_coding	KNOWN	117286
ENSG00000105058.7	19	16296191	16302857	FAM32A	+	ENSG00000105058.7	protein_coding	KNOWN	26017
ENSG00000072958.4	19	16308389	16346160	AP1M1	+	ENSG00000072958.4	protein_coding	KNOWN	8907
ENSG00000127528.5	19	16435628	16438685	KLF2	+	ENSG00000127528.5	protein_coding	KNOWN	10365
ENSG00000127527.9	19	16466050	16582896	EPS15L1	-	ENSG00000127527.9	protein_coding	KNOWN	58513
ENSG00000269058.1	19	16589868	16607003	CALR3	-	ENSG00000269058.1	protein_coding	KNOWN	125972
ENSG00000105072.4	19	16607122	16632163	C19orf44	+	ENSG00000105072.4	protein_coding	KNOWN	84167
ENSG00000085872.10	19	16628700	16653341	CHERP	-	ENSG00000085872.10	protein_coding	KNOWN	10523
ENSG00000127526.9	19	16660642	16683193	SLC35E1	-	ENSG00000127526.9	protein_coding	KNOWN	79939
ENSG00000105085.6	19	16685730	16739873	MED26	-	ENSG00000105085.6	protein_coding	KNOWN	9441
ENSG00000214046.4	19	16741965	16771253	SMIM7	-	ENSG00000214046.4	protein_coding	KNOWN	79086
ENSG00000072954.2	19	16771938	16800840	TMEM38A	+	ENSG00000072954.2	protein_coding	KNOWN	79041
ENSG00000188039.9	19	16830787	16928774	NWD1	+	ENSG00000188039.9	protein_coding	KNOWN	284434
ENSG00000127511.5	19	16940211	16991164	SIN3B	+	ENSG00000127511.5	protein_coding	KNOWN	23309
ENSG00000127533.3	19	16999671	17003417	F2RL3	+	ENSG00000127533.3	protein_coding	KNOWN	9002
ENSG00000160111.8	19	17003758	17137625	CPAMD8	-	ENSG00000160111.8	protein_coding	KNOWN	27151
ENSG00000131351.10	19	17160539	17186435	HAUS8	-	ENSG00000131351.10	protein_coding	KNOWN	93323
ENSG00000099331.9	19	17186591	17325346	MYO9B	+	ENSG00000099331.9	protein_coding	KNOWN	4650
ENSG00000053501.8	19	17326155	17330638	USE1	+	ENSG00000053501.8	protein_coding	KNOWN	55850
ENSG00000099330.4	19	17337013	17340028	OCEL1	+	ENSG00000099330.4	protein_coding	KNOWN	79629
ENSG00000160113.5	19	17342692	17356749	NR2F6	-	ENSG00000160113.5	protein_coding	KNOWN	2063
ENSG00000130307.7	19	17359985	17393595	USHBP1	-	ENSG00000130307.7	protein_coding	KNOWN	83878
ENSG00000105393.11	19	17378159	17392058	BABAM1	+	ENSG00000105393.11	protein_coding	KNOWN	29086
ENSG00000160117.10	19	17392454	17398455	ANKLE1	+	ENSG00000160117.10	protein_coding	KNOWN	126549
ENSG00000127220.5	19	17402940	17421045	ABHD8	-	ENSG00000127220.5	protein_coding	KNOWN	79575
ENSG00000130312.2	19	17403641	17417652	MRPL34	+	ENSG00000130312.2	protein_coding	KNOWN	64981
ENSG00000130311.6	19	17420327	17434031	DDA1	+	ENSG00000130311.6	protein_coding	KNOWN	79016
ENSG00000074855.6	19	17434111	17445638	ANO8	-	ENSG00000074855.6	protein_coding	KNOWN	57719
ENSG00000130299.12	19	17445729	17453544	GTPBP3	+	ENSG00000130299.12	protein_coding	KNOWN	84705
ENSG00000130300.4	19	17462257	17488159	PLVAP	-	ENSG00000130300.4	protein_coding	KNOWN	83483
ENSG00000130303.8	19	17513748	17516457	BST2	-	ENSG00000130303.8	protein_coding	KNOWN	684
ENSG00000141971.8	19	17529890	17544533	MVB12A	+	ENSG00000141971.8	protein_coding	KNOWN	93343
ENSG00000188051.6	19	17546318	17559376	TMEM221	-	ENSG00000188051.6	protein_coding	KNOWN	100130519
ENSG00000171773.2	19	17566234	17571763	NXNL1	-	ENSG00000171773.2	protein_coding	KNOWN	115861
ENSG00000130304.12	19	17579578	17616977	SLC27A1	+	ENSG00000130304.12	protein_coding	KNOWN	376497
ENSG00000130313.2	19	17622699	17632097	PGLS	+	ENSG00000130313.2	protein_coding	KNOWN	25796
ENSG00000167483.13	19	17634110	17664648	FAM129C	+	ENSG00000167483.13	protein_coding	KNOWN	199786
ENSG00000130309.6	19	17666403	17693968	COLGALT1	+	ENSG00000130309.6	protein_coding	KNOWN	79709
ENSG00000130477.10	19	17712137	17799401	UNC13A	-	ENSG00000130477.10	protein_coding	KNOWN	23025
ENSG00000130479.6	19	17830051	17845325	MAP1S	+	ENSG00000130479.6	protein_coding	KNOWN	55201
ENSG00000130475.10	19	17858527	17899377	FCHO1	+	ENSG00000130475.10	protein_coding	KNOWN	23149
ENSG00000179913.6	19	17905637	17923891	B3GNT3	+	ENSG00000179913.6	protein_coding	KNOWN	10331
ENSG00000248099.3	19	17927321	17932383	INSL3	-	ENSG00000248099.3	protein_coding	KNOWN	3640
ENSG00000105639.14	19	17935595	17958841	JAK3	-	ENSG00000105639.14	protein_coding	KNOWN	3718
ENSG00000105640.8	19	17970685	17974962	RPL18A	+	ENSG00000105640.8	protein_coding	KNOWN	6142
ENSG00000105641.3	19	17982782	18005983	SLC5A5	+	ENSG00000105641.3	protein_coding	KNOWN	6528
ENSG00000007080.6	19	18043825	18054800	CCDC124	+	ENSG00000007080.6	protein_coding	KNOWN	115098
ENSG00000105642.11	19	18062102	18110889	KCNN1	+	ENSG00000105642.11	protein_coding	KNOWN	3780
ENSG00000105643.5	19	18111941	18124911	ARRDC2	+	ENSG00000105643.5	protein_coding	KNOWN	27106
ENSG00000096996.11	19	18169805	18209754	IL12RB1	-	ENSG00000096996.11	protein_coding	KNOWN	3594
ENSG00000099308.6	19	18208603	18262502	MAST3	+	ENSG00000099308.6	protein_coding	KNOWN	23031
ENSG00000105647.10	19	18263928	18281350	PIK3R2	+	ENSG00000105647.10	protein_coding	KNOWN	5296
ENSG00000216490.3	19	18283972	18288927	IFI30	+	ENSG00000216490.3	protein_coding	KNOWN	10437
ENSG00000254858.5	19	18303992	18307552	MPV17L2	+	ENSG00000254858.5	protein_coding	KNOWN	84769
ENSG00000105649.5	19	18307594	18314884	RAB3A	-	ENSG00000105649.5	protein_coding	KNOWN	5864
ENSG00000105650.17	19	18318771	18366229	PDE4C	-	ENSG00000105650.17	protein_coding	KNOWN	5143
ENSG00000130518.12	19	18367908	18385319	KIAA1683	-	ENSG00000130518.12	protein_coding	KNOWN	80726
ENSG00000130522.4	19	18390563	18392432	JUND	-	ENSG00000130522.4	protein_coding	KNOWN	3727
ENSG00000130520.6	19	18417040	18434084	LSM4	-	ENSG00000130520.6	protein_coding	KNOWN	25804
ENSG00000130517.9	19	18451397	18480760	PGPEP1	+	ENSG00000130517.9	protein_coding	KNOWN	54858
ENSG00000130513.6	19	18485541	18499986	GDF15	+	ENSG00000130513.6	protein_coding	KNOWN	9518
ENSG00000175489.9	19	18501954	18508427	LRRC25	-	ENSG00000175489.9	protein_coding	KNOWN	126364
ENSG00000130511.11	19	18529674	18545197	SSBP4	+	ENSG00000130511.11	protein_coding	KNOWN	170463
ENSG00000105655.14	19	18545373	18549111	ISYNA1	-	ENSG00000105655.14	protein_coding	KNOWN	51477
ENSG00000105656.8	19	18553473	18632937	ELL	-	ENSG00000105656.8	protein_coding	KNOWN	8178
ENSG00000105701.11	19	18642579	18654887	FKBP8	-	ENSG00000105701.11	protein_coding	KNOWN	23770
ENSG00000105700.6	19	18668572	18680197	KXD1	+	ENSG00000105700.6	protein_coding	KNOWN	79036
ENSG00000221983.3	19	18682540	18688360	UBA52	+	ENSG00000221983.3	protein_coding	KNOWN	7311
ENSG00000006016.6	19	18683418	18718551	CRLF1	-	ENSG00000006016.6	protein_coding	KNOWN	9244
ENSG00000006015.13	19	18699535	18703146	C19orf60	+	ENSG00000006015.13	protein_coding	KNOWN	55049
ENSG00000105696.4	19	18723661	18731849	TMEM59L	+	ENSG00000105696.4	protein_coding	KNOWN	25789
ENSG00000167487.7	19	18747775	18781309	KLHL26	+	ENSG00000167487.7	protein_coding	KNOWN	55295
ENSG00000105662.11	19	18794487	18893004	CRTC1	+	ENSG00000105662.11	protein_coding	KNOWN	23373
ENSG00000105664.6	19	18893583	18902123	COMP	-	ENSG00000105664.6	protein_coding	KNOWN	1311
ENSG00000005007.8	19	18942747	18979045	UPF1	+	ENSG00000005007.8	protein_coding	KNOWN	5976
ENSG00000223802.3	19	18988718	19007536	CERS1	-	ENSG00000223802.3	protein_coding	KNOWN	2657
ENSG00000105669.8	19	19010323	19030206	COPE	-	ENSG00000105669.8	protein_coding	KNOWN	11316
ENSG00000105671.7	19	19030484	19039436	DDX49	+	ENSG00000105671.7	protein_coding	KNOWN	54555
ENSG00000051128.14	19	19040010	19052070	HOMER3	-	ENSG00000051128.14	protein_coding	KNOWN	9454
ENSG00000064607.12	19	19101697	19144832	SUGP2	-	ENSG00000064607.12	protein_coding	KNOWN	10147
ENSG00000105676.9	19	19144384	19170563	ARMC6	+	ENSG00000105676.9	protein_coding	KNOWN	93436
ENSG00000181035.9	19	19174808	19223697	SLC25A42	+	ENSG00000181035.9	protein_coding	KNOWN	284439
